conversion_id,lead_id,converted,revenue,cost,conversion_date,days_to_convert
77052,77052,0,0.0,16.65,,
77053,77053,0,0.0,21.3,,
77054,77054,0,0.0,34.0,,
77055,77055,0,0.0,28.09,,
77056,77056,0,0.0,30.76,,
77057,77057,0,0.0,22.43,,
77058,77058,0,0.0,30.33,,
77059,77059,1,70.73,25.88,2025-10-05,9.0
77060,77060,0,0.0,29.41,,
77061,77061,1,125.23,39.6,2025-06-06,9.0
77062,77062,0,0.0,28.9,,
77063,77063,0,0.0,36.16,,
77064,77064,0,0.0,34.6,,
77065,77065,0,0.0,35.13,,
77066,77066,1,49.88,54.06,2025-05-14,13.0
77067,77067,0,0.0,22.41,,
77068,77068,0,0.0,12.9,,
77069,77069,0,0.0,17.93,,
77070,77070,0,0.0,31.27,,
77071,77071,0,0.0,34.59,,
77072,77072,0,0.0,19.37,,
77073,77073,0,0.0,23.94,,
77074,77074,1,96.34,32.26,2024-06-14,27.0
77075,77075,1,142.87,58.63,2024-04-21,16.0
77076,77076,1,77.09,45.7,2025-05-10,14.0
77077,77077,0,0.0,15.39,,
77078,77078,1,102.83,45.79,2025-06-13,15.0
77079,77079,1,105.75,56.46,2025-01-11,24.0
77080,77080,0,0.0,32.8,,
77081,77081,1,158.69,20.94,2025-12-09,29.0
77082,77082,1,112.47,59.79,2025-11-14,25.0
77083,77083,1,95.99,55.58,2024-09-15,2.0
77084,77084,1,104.74,20.5,2025-04-25,21.0
77085,77085,1,72.44,29.7,2024-05-22,24.0
77086,77086,1,89.61,36.94,2024-04-23,20.0
77087,77087,0,0.0,37.35,,
77088,77088,0,0.0,34.92,,
77089,77089,1,96.74,43.68,2026-01-03,12.0
77090,77090,0,0.0,27.61,,
77091,77091,0,0.0,27.88,,
77092,77092,0,0.0,38.95,,
77093,77093,0,0.0,11.13,,
77094,77094,1,86.94,37.38,2025-09-01,25.0
77095,77095,1,125.6,31.91,2024-04-17,5.0
77096,77096,0,0.0,27.61,,
77097,77097,0,0.0,23.91,,
77098,77098,0,0.0,24.42,,
77099,77099,1,64.03,20.35,2025-12-06,21.0
77100,77100,0,0.0,24.16,,
77101,77101,0,0.0,12.51,,
77102,77102,1,84.47,39.21,2025-04-28,9.0
77103,77103,0,0.0,36.05,,
77104,77104,0,0.0,36.17,,
77105,77105,0,0.0,24.41,,
77106,77106,0,0.0,39.99,,
77107,77107,0,0.0,28.16,,
77108,77108,0,0.0,37.85,,
77109,77109,1,90.57,22.32,2024-02-23,4.0
77110,77110,0,0.0,38.42,,
77111,77111,1,129.62,33.16,2025-09-21,2.0
77112,77112,1,76.65,26.82,2024-06-23,6.0
77113,77113,0,0.0,39.77,,
77114,77114,1,49.31,21.78,2025-12-23,9.0
77115,77115,0,0.0,18.51,,
77116,77116,0,0.0,21.94,,
77117,77117,0,0.0,13.81,,
77118,77118,0,0.0,16.16,,
77119,77119,0,0.0,25.41,,
77120,77120,0,0.0,14.49,,
77121,77121,0,0.0,16.2,,
77122,77122,0,0.0,18.38,,
77123,77123,1,88.98,27.61,2025-12-28,25.0
77124,77124,1,120.67,54.94,2025-11-28,18.0
77125,77125,0,0.0,35.36,,
77126,77126,0,0.0,24.34,,
77127,77127,1,103.85,17.79,2024-03-23,13.0
77128,77128,0,0.0,19.13,,
77129,77129,1,132.54,43.92,2025-05-28,22.0
77130,77130,0,0.0,14.17,,
77131,77131,0,0.0,13.27,,
77132,77132,1,84.03,19.28,2025-05-06,5.0
77133,77133,0,0.0,34.63,,
77134,77134,0,0.0,32.4,,
77135,77135,0,0.0,30.59,,
77136,77136,0,0.0,12.24,,
77137,77137,0,0.0,25.62,,
77138,77138,0,0.0,21.57,,
77139,77139,0,0.0,36.66,,
77140,77140,1,96.7,38.04,2024-03-01,26.0
77141,77141,0,0.0,16.75,,
77142,77142,0,0.0,27.0,,
77143,77143,1,86.78,41.05,2024-03-22,1.0
77144,77144,1,100.3,54.47,2025-12-10,9.0
77145,77145,0,0.0,31.35,,
77146,77146,0,0.0,27.29,,
77147,77147,1,67.75,58.44,2025-03-31,4.0
77148,77148,1,110.24,37.11,2025-09-17,3.0
77149,77149,1,80.47,34.76,2025-09-11,25.0
77150,77150,1,159.6,24.57,2024-05-08,17.0
77151,77151,0,0.0,34.99,,
77152,77152,1,88.48,59.53,2025-04-20,15.0
77153,77153,0,0.0,26.26,,
77154,77154,1,110.68,47.15,2024-06-05,24.0
77155,77155,0,0.0,21.11,,
77156,77156,0,0.0,35.26,,
77157,77157,0,0.0,39.93,,
77158,77158,0,0.0,25.91,,
77159,77159,1,101.75,46.96,2024-07-18,17.0
77160,77160,0,0.0,38.19,,
77161,77161,0,0.0,28.75,,
77162,77162,1,93.47,23.28,2024-01-11,3.0
77163,77163,0,0.0,11.55,,
77164,77164,1,138.0,22.41,2024-10-08,7.0
77165,77165,0,0.0,33.79,,
77166,77166,0,0.0,34.72,,
77167,77167,0,0.0,19.88,,
77168,77168,0,0.0,19.38,,
77169,77169,0,0.0,35.26,,
77170,77170,0,0.0,24.56,,
77171,77171,1,134.49,40.25,2024-12-16,7.0
77172,77172,0,0.0,24.11,,
77173,77173,1,104.58,58.16,2025-12-05,16.0
77174,77174,0,0.0,37.08,,
77175,77175,0,0.0,25.0,,
77176,77176,1,126.22,22.76,2024-11-15,23.0
77177,77177,0,0.0,35.87,,
77178,77178,0,0.0,29.8,,
77179,77179,1,134.59,45.77,2024-11-26,12.0
77180,77180,0,0.0,29.06,,
77181,77181,0,0.0,33.91,,
77182,77182,1,113.88,24.56,2025-02-26,1.0
77183,77183,0,0.0,27.46,,
77184,77184,0,0.0,33.89,,
77185,77185,1,108.54,40.66,2024-12-22,13.0
77186,77186,0,0.0,22.54,,
77187,77187,0,0.0,38.44,,
77188,77188,0,0.0,18.2,,
77189,77189,1,76.17,44.57,2024-03-13,20.0
77190,77190,0,0.0,38.29,,
77191,77191,0,0.0,29.85,,
77192,77192,0,0.0,11.35,,
77193,77193,0,0.0,21.82,,
77194,77194,1,87.15,25.73,2024-12-13,3.0
77195,77195,0,0.0,27.72,,
77196,77196,0,0.0,23.79,,
77197,77197,1,88.04,36.3,2024-12-21,8.0
77198,77198,1,126.29,36.55,2025-07-12,1.0
77199,77199,0,0.0,16.9,,
77200,77200,0,0.0,11.44,,
77201,77201,0,0.0,19.91,,
77202,77202,0,0.0,10.36,,
77203,77203,1,57.19,23.28,2025-12-29,27.0
77204,77204,0,0.0,35.1,,
77205,77205,1,103.24,41.85,2024-07-05,1.0
77206,77206,1,122.12,37.32,2024-05-29,27.0
77207,77207,1,49.32,15.15,2025-04-17,27.0
77208,77208,0,0.0,14.02,,
77209,77209,0,0.0,39.59,,
77210,77210,0,0.0,30.18,,
77211,77211,1,90.18,25.91,2025-10-08,21.0
77212,77212,1,122.95,50.08,2024-12-05,18.0
77213,77213,0,0.0,27.18,,
77214,77214,0,0.0,35.76,,
77215,77215,0,0.0,26.12,,
77216,77216,0,0.0,12.23,,
77217,77217,0,0.0,31.64,,
77218,77218,1,107.71,15.25,2025-05-01,6.0
77219,77219,0,0.0,10.17,,
77220,77220,0,0.0,35.04,,
77221,77221,0,0.0,39.82,,
77222,77222,1,105.6,30.83,2024-04-26,16.0
77223,77223,0,0.0,22.56,,
77224,77224,1,121.77,51.03,2025-12-29,20.0
77225,77225,0,0.0,15.39,,
77226,77226,0,0.0,33.82,,
77227,77227,0,0.0,33.02,,
77228,77228,1,169.44,16.28,2024-06-03,18.0
77229,77229,0,0.0,20.01,,
77230,77230,0,0.0,35.79,,
77231,77231,0,0.0,39.51,,
77232,77232,1,108.07,58.75,2024-02-04,2.0
77233,77233,0,0.0,33.16,,
77234,77234,0,0.0,22.18,,
77235,77235,0,0.0,25.16,,
77236,77236,0,0.0,39.82,,
77237,77237,0,0.0,25.5,,
77238,77238,0,0.0,26.25,,
77239,77239,0,0.0,14.22,,
77240,77240,0,0.0,20.38,,
77241,77241,1,90.13,15.88,2024-05-30,26.0
77242,77242,0,0.0,39.29,,
77243,77243,1,113.29,42.71,2025-12-15,4.0
77244,77244,0,0.0,37.77,,
77245,77245,0,0.0,23.22,,
77246,77246,0,0.0,17.84,,
77247,77247,1,110.96,59.47,2025-01-15,15.0
77248,77248,0,0.0,21.81,,
77249,77249,0,0.0,30.16,,
77250,77250,0,0.0,35.15,,
77251,77251,0,0.0,20.97,,
77252,77252,0,0.0,11.29,,
77253,77253,1,136.13,26.54,2024-12-27,21.0
77254,77254,1,76.03,45.38,2025-10-19,22.0
77255,77255,0,0.0,27.37,,
77256,77256,0,0.0,24.81,,
77257,77257,0,0.0,24.74,,
77258,77258,0,0.0,37.62,,
77259,77259,1,82.3,22.99,2025-03-08,5.0
77260,77260,0,0.0,16.05,,
77261,77261,0,0.0,38.99,,
77262,77262,0,0.0,18.19,,
77263,77263,0,0.0,36.32,,
77264,77264,0,0.0,19.82,,
77265,77265,1,115.04,41.08,2024-09-02,22.0
77266,77266,0,0.0,34.5,,
77267,77267,0,0.0,11.82,,
77268,77268,0,0.0,19.57,,
77269,77269,0,0.0,13.98,,
77270,77270,0,0.0,27.24,,
77271,77271,0,0.0,23.16,,
77272,77272,0,0.0,21.82,,
77273,77273,1,113.55,50.11,2024-07-24,10.0
77274,77274,0,0.0,35.94,,
77275,77275,0,0.0,28.05,,
77276,77276,1,78.05,23.32,2025-05-02,26.0
77277,77277,1,62.32,32.13,2026-01-24,28.0
77278,77278,1,105.99,38.8,2025-08-04,26.0
77279,77279,0,0.0,35.44,,
77280,77280,0,0.0,38.9,,
77281,77281,0,0.0,10.87,,
77282,77282,0,0.0,35.64,,
77283,77283,0,0.0,33.83,,
77284,77284,0,0.0,17.54,,
77285,77285,1,103.72,31.23,2024-12-28,9.0
77286,77286,0,0.0,27.75,,
77287,77287,0,0.0,22.23,,
77288,77288,0,0.0,16.15,,
77289,77289,0,0.0,17.04,,
77290,77290,0,0.0,17.64,,
77291,77291,0,0.0,25.84,,
77292,77292,0,0.0,36.7,,
77293,77293,1,138.84,21.59,2025-09-18,1.0
77294,77294,0,0.0,18.17,,
77295,77295,0,0.0,21.23,,
77296,77296,0,0.0,31.42,,
77297,77297,1,26.8,58.83,2026-01-14,28.0
77298,77298,1,112.27,41.23,2024-04-13,16.0
77299,77299,0,0.0,21.92,,
77300,77300,1,146.4,42.55,2025-04-06,18.0
77301,77301,1,129.02,47.12,2024-06-03,24.0
77302,77302,1,100.86,38.48,2024-06-03,10.0
77303,77303,0,0.0,38.3,,
77304,77304,0,0.0,11.47,,
77305,77305,0,0.0,14.73,,
77306,77306,0,0.0,18.65,,
77307,77307,0,0.0,22.43,,
77308,77308,0,0.0,37.12,,
77309,77309,0,0.0,36.41,,
77310,77310,0,0.0,30.31,,
77311,77311,0,0.0,33.45,,
77312,77312,0,0.0,21.03,,
77313,77313,0,0.0,24.51,,
77314,77314,1,160.2,47.9,2024-05-10,23.0
77315,77315,0,0.0,35.96,,
77316,77316,0,0.0,18.56,,
77317,77317,0,0.0,24.84,,
77318,77318,0,0.0,22.57,,
77319,77319,0,0.0,33.27,,
77320,77320,0,0.0,38.54,,
77321,77321,1,166.66,39.32,2024-02-11,10.0
77322,77322,0,0.0,33.28,,
77323,77323,0,0.0,21.34,,
77324,77324,1,82.74,18.92,2025-10-31,20.0
77325,77325,1,113.34,44.98,2024-04-19,22.0
77326,77326,0,0.0,14.48,,
77327,77327,0,0.0,23.78,,
77328,77328,0,0.0,11.75,,
77329,77329,0,0.0,20.67,,
77330,77330,0,0.0,33.43,,
77331,77331,0,0.0,30.18,,
77332,77332,0,0.0,10.84,,
77333,77333,0,0.0,33.81,,
77334,77334,0,0.0,28.83,,
77335,77335,1,49.56,43.92,2026-01-17,28.0
77336,77336,1,58.91,19.75,2025-11-29,17.0
77337,77337,0,0.0,11.76,,
77338,77338,1,135.28,42.45,2024-08-03,10.0
77339,77339,0,0.0,30.6,,
77340,77340,1,84.35,50.92,2026-01-02,20.0
77341,77341,0,0.0,35.22,,
77342,77342,0,0.0,30.0,,
77343,77343,0,0.0,11.23,,
77344,77344,1,88.55,30.33,2024-12-20,7.0
77345,77345,1,56.0,25.63,2026-01-25,29.0
77346,77346,0,0.0,21.73,,
77347,77347,0,0.0,11.77,,
77348,77348,1,124.54,38.51,2024-04-02,17.0
77349,77349,0,0.0,11.67,,
77350,77350,0,0.0,11.47,,
77351,77351,1,20.27,40.76,2025-12-08,10.0
77352,77352,1,100.24,56.35,2025-02-25,27.0
77353,77353,0,0.0,34.3,,
77354,77354,0,0.0,39.11,,
77355,77355,1,95.35,44.4,2025-07-11,17.0
77356,77356,0,0.0,16.89,,
77357,77357,0,0.0,22.52,,
77358,77358,0,0.0,20.01,,
77359,77359,1,115.28,24.33,2025-04-22,9.0
77360,77360,0,0.0,38.3,,
77361,77361,0,0.0,29.84,,
77362,77362,1,41.58,26.15,2025-11-10,3.0
77363,77363,0,0.0,23.95,,
77364,77364,0,0.0,26.95,,
77365,77365,0,0.0,23.44,,
77366,77366,1,66.35,33.33,2025-02-13,1.0
77367,77367,0,0.0,28.96,,
77368,77368,0,0.0,19.13,,
77369,77369,0,0.0,38.56,,
77370,77370,1,78.94,31.1,2024-09-14,3.0
77371,77371,1,143.28,34.38,2025-05-22,27.0
77372,77372,0,0.0,31.39,,
77373,77373,0,0.0,14.53,,
77374,77374,0,0.0,29.97,,
77375,77375,0,0.0,11.55,,
77376,77376,0,0.0,16.36,,
77377,77377,0,0.0,31.59,,
77378,77378,0,0.0,21.05,,
77379,77379,0,0.0,15.48,,
77380,77380,0,0.0,11.41,,
77381,77381,0,0.0,21.34,,
77382,77382,1,129.34,35.76,2024-12-27,4.0
77383,77383,0,0.0,32.89,,
77384,77384,0,0.0,24.7,,
77385,77385,0,0.0,34.68,,
77386,77386,1,135.04,39.18,2024-03-14,7.0
77387,77387,0,0.0,10.68,,
77388,77388,0,0.0,20.56,,
77389,77389,0,0.0,37.77,,
77390,77390,1,86.2,33.09,2026-01-03,17.0
77391,77391,0,0.0,39.4,,
77392,77392,0,0.0,13.43,,
77393,77393,0,0.0,34.32,,
77394,77394,0,0.0,29.25,,
77395,77395,1,91.82,34.09,2025-03-16,28.0
77396,77396,1,95.53,28.49,2024-10-24,12.0
77397,77397,0,0.0,32.25,,
77398,77398,0,0.0,37.45,,
77399,77399,0,0.0,27.53,,
77400,77400,1,129.64,32.49,2024-11-26,19.0
77401,77401,0,0.0,19.1,,
77402,77402,0,0.0,21.46,,
77403,77403,0,0.0,27.5,,
77404,77404,1,87.84,40.8,2024-12-12,10.0
77405,77405,0,0.0,18.46,,
77406,77406,0,0.0,37.91,,
77407,77407,0,0.0,23.05,,
77408,77408,0,0.0,31.38,,
77409,77409,0,0.0,22.61,,
77410,77410,0,0.0,15.29,,
77411,77411,0,0.0,24.69,,
77412,77412,0,0.0,24.59,,
77413,77413,0,0.0,35.68,,
77414,77414,0,0.0,32.77,,
77415,77415,1,137.7,28.59,2025-07-30,28.0
77416,77416,0,0.0,17.52,,
77417,77417,0,0.0,19.76,,
77418,77418,1,123.66,35.0,2025-03-21,5.0
77419,77419,0,0.0,38.35,,
77420,77420,0,0.0,20.0,,
77421,77421,0,0.0,35.85,,
77422,77422,1,50.25,53.64,2025-12-21,10.0
77423,77423,0,0.0,30.28,,
77424,77424,0,0.0,32.5,,
77425,77425,1,131.83,16.52,2025-01-26,15.0
77426,77426,0,0.0,30.11,,
77427,77427,1,34.95,55.11,2025-05-21,16.0
77428,77428,1,100.96,58.02,2025-09-02,29.0
77429,77429,0,0.0,19.77,,
77430,77430,1,90.48,56.08,2024-11-05,4.0
77431,77431,1,131.8,56.09,2025-10-18,26.0
77432,77432,1,109.25,48.82,2025-05-05,3.0
77433,77433,0,0.0,30.88,,
77434,77434,0,0.0,14.33,,
77435,77435,1,158.71,21.33,2024-10-07,7.0
77436,77436,0,0.0,24.68,,
77437,77437,0,0.0,27.99,,
77438,77438,0,0.0,37.25,,
77439,77439,1,66.73,55.15,2025-03-22,28.0
77440,77440,0,0.0,37.26,,
77441,77441,0,0.0,14.52,,
77442,77442,0,0.0,25.91,,
77443,77443,1,115.58,37.9,2025-09-19,21.0
77444,77444,0,0.0,18.6,,
77445,77445,0,0.0,10.14,,
77446,77446,0,0.0,37.67,,
77447,77447,0,0.0,29.85,,
77448,77448,0,0.0,25.8,,
77449,77449,0,0.0,36.3,,
77450,77450,0,0.0,20.54,,
77451,77451,1,118.04,54.47,2025-09-17,6.0
77452,77452,0,0.0,22.98,,
77453,77453,1,107.99,22.82,2025-08-21,9.0
77454,77454,0,0.0,18.07,,
77455,77455,1,72.1,51.16,2024-09-09,8.0
77456,77456,0,0.0,30.0,,
77457,77457,1,93.7,26.38,2025-09-19,17.0
77458,77458,0,0.0,28.25,,
77459,77459,0,0.0,27.01,,
77460,77460,0,0.0,25.84,,
77461,77461,0,0.0,32.96,,
77462,77462,1,125.31,45.56,2024-10-26,29.0
77463,77463,1,78.03,15.37,2026-01-21,28.0
77464,77464,0,0.0,34.36,,
77465,77465,1,109.75,48.2,2025-11-18,16.0
77466,77466,0,0.0,15.08,,
77467,77467,0,0.0,16.82,,
77468,77468,0,0.0,33.47,,
77469,77469,0,0.0,35.5,,
77470,77470,1,69.84,28.44,2025-05-10,6.0
77471,77471,1,93.45,26.77,2025-11-24,9.0
77472,77472,0,0.0,28.3,,
77473,77473,0,0.0,25.73,,
77474,77474,0,0.0,10.45,,
77475,77475,1,133.49,46.49,2025-09-23,16.0
77476,77476,1,76.15,16.25,2024-08-16,16.0
77477,77477,0,0.0,32.34,,
77478,77478,0,0.0,25.57,,
77479,77479,0,0.0,29.48,,
77480,77480,1,64.74,31.14,2024-05-12,29.0
77481,77481,0,0.0,27.7,,
77482,77482,1,156.63,15.75,2024-01-14,13.0
77483,77483,0,0.0,27.38,,
77484,77484,0,0.0,17.48,,
77485,77485,0,0.0,19.67,,
77486,77486,0,0.0,16.27,,
77487,77487,0,0.0,39.14,,
77488,77488,1,91.48,18.42,2025-12-12,11.0
77489,77489,0,0.0,14.63,,
77490,77490,0,0.0,32.94,,
77491,77491,1,138.17,31.52,2024-08-18,28.0
77492,77492,0,0.0,11.01,,
77493,77493,0,0.0,12.75,,
77494,77494,0,0.0,12.42,,
77495,77495,0,0.0,39.44,,
77496,77496,1,95.59,53.96,2025-06-25,20.0
77497,77497,0,0.0,37.76,,
77498,77498,0,0.0,14.57,,
77499,77499,0,0.0,38.13,,
77500,77500,1,70.24,35.39,2024-03-01,4.0
77501,77501,1,147.39,51.37,2024-02-04,15.0
77502,77502,0,0.0,24.51,,
77503,77503,1,107.8,57.68,2025-02-02,26.0
77504,77504,0,0.0,26.92,,
77505,77505,0,0.0,18.99,,
77506,77506,1,133.47,16.05,2024-09-22,3.0
77507,77507,0,0.0,34.64,,
77508,77508,0,0.0,11.43,,
77509,77509,0,0.0,16.09,,
77510,77510,0,0.0,23.39,,
77511,77511,1,118.45,25.46,2024-07-01,16.0
77512,77512,0,0.0,38.29,,
77513,77513,1,84.94,38.3,2024-05-22,8.0
77514,77514,0,0.0,26.78,,
77515,77515,1,92.09,55.43,2025-12-05,12.0
77516,77516,1,91.14,19.24,2024-10-27,12.0
77517,77517,0,0.0,14.95,,
77518,77518,1,103.93,20.33,2024-11-21,25.0
77519,77519,0,0.0,20.97,,
77520,77520,0,0.0,19.9,,
77521,77521,0,0.0,36.05,,
77522,77522,1,55.74,53.35,2024-03-07,6.0
77523,77523,0,0.0,32.3,,
77524,77524,0,0.0,15.13,,
77525,77525,0,0.0,33.2,,
77526,77526,0,0.0,24.36,,
77527,77527,1,150.61,53.57,2025-11-07,2.0
77528,77528,0,0.0,11.07,,
77529,77529,1,111.86,55.38,2025-08-24,7.0
77530,77530,0,0.0,14.35,,
77531,77531,1,98.86,29.16,2024-07-03,18.0
77532,77532,0,0.0,12.95,,
77533,77533,1,89.0,25.14,2024-01-29,15.0
77534,77534,0,0.0,36.15,,
77535,77535,0,0.0,14.32,,
77536,77536,0,0.0,25.55,,
77537,77537,0,0.0,18.7,,
77538,77538,0,0.0,10.95,,
77539,77539,0,0.0,35.45,,
77540,77540,1,87.44,18.64,2024-11-14,18.0
77541,77541,1,122.84,42.1,2024-04-22,27.0
77542,77542,1,46.79,55.66,2025-02-26,17.0
77543,77543,0,0.0,12.03,,
77544,77544,0,0.0,37.68,,
77545,77545,0,0.0,32.45,,
77546,77546,0,0.0,39.93,,
77547,77547,0,0.0,33.37,,
77548,77548,0,0.0,25.6,,
77549,77549,1,100.46,33.86,2025-04-08,28.0
77550,77550,0,0.0,11.66,,
77551,77551,0,0.0,14.9,,
77552,77552,0,0.0,13.81,,
77553,77553,1,75.94,15.8,2025-11-03,21.0
77554,77554,0,0.0,34.81,,
77555,77555,0,0.0,37.13,,
77556,77556,0,0.0,28.89,,
77557,77557,0,0.0,16.25,,
77558,77558,0,0.0,15.67,,
77559,77559,0,0.0,29.28,,
77560,77560,0,0.0,35.17,,
77561,77561,0,0.0,39.65,,
77562,77562,0,0.0,38.32,,
77563,77563,0,0.0,15.43,,
77564,77564,0,0.0,13.3,,
77565,77565,0,0.0,11.19,,
77566,77566,1,99.02,42.25,2025-03-20,22.0
77567,77567,0,0.0,11.74,,
77568,77568,0,0.0,26.93,,
77569,77569,0,0.0,35.16,,
77570,77570,0,0.0,19.19,,
77571,77571,1,136.17,19.28,2024-03-25,10.0
77572,77572,0,0.0,18.36,,
77573,77573,1,66.13,56.86,2025-02-05,24.0
77574,77574,0,0.0,13.74,,
77575,77575,0,0.0,39.57,,
77576,77576,0,0.0,28.39,,
77577,77577,1,111.11,16.02,2025-06-30,6.0
77578,77578,1,104.33,43.55,2024-01-29,26.0
77579,77579,1,54.98,25.75,2025-01-01,11.0
77580,77580,0,0.0,10.86,,
77581,77581,1,133.77,30.57,2024-11-28,18.0
77582,77582,1,92.76,18.21,2025-11-02,1.0
77583,77583,0,0.0,25.08,,
77584,77584,0,0.0,34.21,,
77585,77585,0,0.0,21.72,,
77586,77586,1,78.04,56.36,2024-05-18,24.0
77587,77587,0,0.0,14.08,,
77588,77588,0,0.0,14.67,,
77589,77589,0,0.0,35.06,,
77590,77590,0,0.0,22.01,,
77591,77591,1,139.8,31.32,2025-06-03,28.0
77592,77592,0,0.0,13.33,,
77593,77593,0,0.0,17.34,,
77594,77594,1,134.15,18.93,2024-03-10,19.0
77595,77595,0,0.0,18.27,,
77596,77596,0,0.0,17.82,,
77597,77597,0,0.0,12.39,,
77598,77598,0,0.0,28.03,,
77599,77599,0,0.0,25.33,,
77600,77600,0,0.0,36.45,,
77601,77601,0,0.0,19.08,,
77602,77602,0,0.0,29.69,,
77603,77603,1,102.44,53.77,2025-07-10,18.0
77604,77604,1,177.68,36.55,2024-04-03,21.0
77605,77605,0,0.0,22.49,,
77606,77606,0,0.0,10.12,,
77607,77607,0,0.0,12.66,,
77608,77608,1,96.48,25.36,2025-03-29,8.0
77609,77609,1,71.01,39.47,2025-06-13,25.0
77610,77610,0,0.0,11.95,,
77611,77611,0,0.0,15.83,,
77612,77612,0,0.0,28.18,,
77613,77613,1,117.52,16.66,2024-06-27,26.0
77614,77614,0,0.0,26.76,,
77615,77615,1,68.15,50.28,2025-09-13,10.0
77616,77616,0,0.0,11.8,,
77617,77617,1,118.11,56.24,2026-01-08,22.0
77618,77618,0,0.0,28.07,,
77619,77619,1,74.96,21.79,2024-02-22,19.0
77620,77620,0,0.0,16.34,,
77621,77621,1,136.25,38.19,2024-08-04,21.0
77622,77622,1,138.77,57.87,2025-02-02,25.0
77623,77623,1,67.22,36.23,2025-11-23,26.0
77624,77624,0,0.0,38.52,,
77625,77625,0,0.0,27.11,,
77626,77626,0,0.0,25.82,,
77627,77627,1,99.09,19.13,2025-12-07,2.0
77628,77628,0,0.0,38.87,,
77629,77629,1,51.21,33.64,2026-01-12,19.0
77630,77630,0,0.0,13.57,,
77631,77631,0,0.0,34.74,,
77632,77632,0,0.0,21.5,,
77633,77633,0,0.0,12.53,,
77634,77634,0,0.0,20.74,,
77635,77635,0,0.0,16.28,,
77636,77636,1,77.1,16.3,2025-02-26,24.0
77637,77637,0,0.0,21.12,,
77638,77638,1,69.74,37.87,2024-02-29,29.0
77639,77639,0,0.0,14.49,,
77640,77640,0,0.0,34.5,,
77641,77641,1,168.04,55.91,2024-10-12,8.0
77642,77642,1,124.81,30.55,2025-10-26,6.0
77643,77643,0,0.0,38.87,,
77644,77644,1,109.8,46.91,2025-05-02,17.0
77645,77645,0,0.0,38.11,,
77646,77646,0,0.0,13.31,,
77647,77647,0,0.0,26.1,,
77648,77648,0,0.0,12.38,,
77649,77649,0,0.0,38.53,,
77650,77650,0,0.0,12.65,,
77651,77651,0,0.0,35.79,,
77652,77652,0,0.0,27.3,,
77653,77653,0,0.0,33.61,,
77654,77654,0,0.0,14.65,,
77655,77655,0,0.0,14.01,,
77656,77656,0,0.0,39.75,,
77657,77657,0,0.0,35.11,,
77658,77658,1,61.01,27.05,2024-04-16,13.0
77659,77659,1,127.39,53.95,2025-12-01,20.0
77660,77660,0,0.0,36.92,,
77661,77661,0,0.0,25.5,,
77662,77662,0,0.0,17.94,,
77663,77663,0,0.0,14.92,,
77664,77664,0,0.0,39.1,,
77665,77665,1,75.4,34.14,2024-09-11,5.0
77666,77666,0,0.0,16.39,,
77667,77667,0,0.0,33.86,,
77668,77668,1,95.81,55.41,2024-11-09,20.0
77669,77669,0,0.0,24.59,,
77670,77670,1,113.9,45.63,2024-10-16,23.0
77671,77671,0,0.0,18.48,,
77672,77672,0,0.0,12.99,,
77673,77673,0,0.0,26.31,,
77674,77674,0,0.0,29.43,,
77675,77675,0,0.0,31.74,,
77676,77676,0,0.0,35.26,,
77677,77677,0,0.0,13.52,,
77678,77678,0,0.0,27.34,,
77679,77679,1,153.66,38.77,2025-08-04,27.0
77680,77680,1,78.16,36.86,2024-02-10,17.0
77681,77681,0,0.0,32.12,,
77682,77682,0,0.0,14.32,,
77683,77683,1,86.18,25.54,2024-02-12,1.0
77684,77684,1,130.21,22.23,2025-03-28,14.0
77685,77685,0,0.0,24.61,,
77686,77686,0,0.0,31.94,,
77687,77687,0,0.0,31.23,,
77688,77688,0,0.0,15.69,,
77689,77689,0,0.0,34.84,,
77690,77690,0,0.0,39.13,,
77691,77691,1,142.08,29.53,2025-07-02,17.0
77692,77692,0,0.0,11.99,,
77693,77693,0,0.0,14.7,,
77694,77694,1,73.91,19.06,2025-01-16,20.0
77695,77695,0,0.0,16.78,,
77696,77696,0,0.0,21.32,,
77697,77697,1,107.18,41.22,2025-04-25,26.0
77698,77698,0,0.0,28.07,,
77699,77699,0,0.0,34.92,,
77700,77700,0,0.0,38.74,,
77701,77701,0,0.0,29.49,,
77702,77702,0,0.0,30.45,,
77703,77703,1,130.16,19.07,2025-12-09,3.0
77704,77704,1,149.66,50.76,2025-07-02,8.0
77705,77705,0,0.0,19.19,,
77706,77706,0,0.0,35.35,,
77707,77707,1,95.68,39.45,2025-11-25,11.0
77708,77708,0,0.0,15.47,,
77709,77709,0,0.0,12.23,,
77710,77710,0,0.0,22.34,,
77711,77711,0,0.0,18.07,,
77712,77712,0,0.0,13.82,,
77713,77713,1,93.63,30.62,2024-11-11,14.0
77714,77714,0,0.0,25.61,,
77715,77715,0,0.0,24.05,,
77716,77716,0,0.0,19.3,,
77717,77717,1,137.45,28.29,2025-09-06,8.0
77718,77718,1,91.45,39.67,2025-07-20,28.0
77719,77719,0,0.0,14.5,,
77720,77720,1,98.67,34.8,2025-11-28,17.0
77721,77721,0,0.0,21.28,,
77722,77722,0,0.0,15.19,,
77723,77723,0,0.0,30.49,,
77724,77724,0,0.0,33.36,,
77725,77725,0,0.0,15.6,,
77726,77726,0,0.0,13.29,,
